,ID,tips,convex_hull_area,solidity,perimeter,width,height
0,P0375_16,10,374470.5,0.2543858595002811,9237.40865957737,827,580
0,P0376_16,11,591927.0,0.2099583225634242,11293.0239123106,892,913
0,P0378_16,10,591495.5,0.26145084789317924,11184.948982715607,839,990
0,P0379_16,14,480282.5,0.26401128502495924,10522.789890170097,816,762
0,P0380_16,7,449127.0,0.21872877827429657,9303.48492527008,964,748
0,P0381_16,13,676622.5,0.22600637726354061,12965.040882587433,988,899
0,P0382_16,15,601657.5,0.26329764026875757,10323.861522436142,992,832
0,P0383_16,11,751571.5,0.18936588202187019,11200.949270486832,1028,922
0,P0384_16,14,534061.0,0.27831839434072136,10102.05065214634,911,775
0,P0385_16,14,747690.5,0.20896079326940759,15197.888168692589,1028,917
0,P0386_16,12,783699.5,0.23730141463660498,9150.823168516159,1028,1010
0,P0387_16,12,678573.5,0.20740420897662523,9071.112234473228,996,1029
0,P0388_16,12,606834.0,0.2561161701552649,11767.929495334625,951,921
0,P0389_16,12,564982.5,0.2789732425340608,11041.294681429863,981,888
0,P0390_16,12,742136.5,0.20694979966623392,12098.60521030426,1018,1001
0,P0391_16,12,966126.0,0.2204505416477768,15283.409723997116,1025,1165
0,P0392_16,13,815014.5,0.22705117516314127,12519.745181322098,1028,1029
0,P0393_16,9,706501.5,0.20589340574648463,11010.69234931469,994,1133
0,P0394_16,13,970884.5,0.2316372338831241,15312.535392045975,1028,1165
0,P0395_16,9,423768.0,0.21120282796247003,8186.311709046364,959,651
0,P0396_16,11,526779.0,0.2463480890468299,8366.698278069496,828,811
0,P0397_16,13,725591.5,0.227217380578466,11798.890395402908,984,977
0,P0398_16,13,786303.5,0.1986955418613805,13425.370333313942,1028,1164
0,P0399_16,11,825535.5,0.20630124325362142,11381.106872320175,959,1135
0,P0400_16,11,893431.0,0.17662136191826788,14761.44702231884,1028,1137
0,P0401_16,13,571456.5,0.2210824445955204,8855.561195015907,938,872
0,P0402_16,10,469541.5,0.26363164917265036,8904.09524667263,873,750
0,P0403_16,11,676683.0,0.23099885766304162,11566.110738754272,1023,840
0,P0404_16,10,522123.5,0.2789186849471437,11780.123378753662,1028,684
0,P0405_16,11,517074.5,0.24707464785055153,11308.096631288528,963,778
0,P0406_16,10,793741.0,0.1887000923475038,11712.610850334167,1004,981
0,P0407_16,11,547791.0,0.255126498974974,10802.248698234558,965,785
0,P0408_16,11,701394.0,0.18642303755093428,13258.92931330204,1028,830
0,P0409_16,11,602029.5,0.23128268631354443,10487.20201575756,1001,791
0,P0411_16,12,537427.5,0.23181917560973342,11174.288115024567,792,1033
0,P0412_16,10,576755.0,0.2294111017676483,8503.769345760345,986,808
0,P0413_16,11,710758.0,0.2688453735307939,10382.310537695885,971,1103
0,P0414_16,11,379561.0,0.31084595098021134,9197.21212041378,843,736
0,P0415_16,12,567856.0,0.23542236059846158,9599.37864100933,901,855
0,P0416_16,11,933831.0,0.2157403213215239,12897.449830651283,1010,1165
0,P0417_16,13,704311.5,0.21236910088788838,13974.357112169266,1010,905
0,P0418_16,13,646706.0,0.2508543294789286,14314.74861228466,999,903
0,P0419_16,10,692770.5,0.22920721941826333,11904.669891953468,739,1163
0,P0421_16,13,721804.5,0.21041293037103537,13680.28946340084,1028,896
0,P0422_16,9,392814.5,0.2691804910460281,8574.665905594826,863,682
0,P0423_16,11,740926.0,0.20747820969975408,13607.051782011986,987,924
0,P0424_16,13,631339.0,0.22480790827115069,14044.985295295715,993,848
0,P0425_16,12,542667.5,0.3027784048243169,8361.821080565453,904,807
0,P0426_16,12,563326.5,0.22917615272847985,12011.579206705093,961,736
0,P0427_16,11,632782.0,0.2045633409294196,10406.033407211304,916,915
0,P0428_16,14,652464.0,0.24934709041418376,13103.44586789608,990,857
0,P0429_16,10,382505.0,0.3328740800773846,6597.300097942352,919,585
0,P0430_16,12,758339.5,0.23494622131644205,12175.20464849472,1028,1003
0,P0431_16,12,671591.0,0.24072538196610735,12953.7114828825,1028,878
0,P0432_16,12,594037.5,0.23001241504113798,12754.044598221779,842,921
0,P0433_16,10,618698.5,0.20499645627070373,9357.10029900074,1028,740
0,P0434_16,10,377327.0,0.27974674486585904,9007.220658779144,920,630
0,P0435_16,8,433059.5,0.23078122059439868,7762.063721179962,917,737
0,P0436_16,11,575185.5,0.26605677646602705,9266.09524667263,976,883
0,P0437_16,11,596970.5,0.24851479260700488,10736.061968326569,953,897
0,P0438_16,11,731411.0,0.20038391547296938,9583.766381382942,961,944
0,P0439_16,12,721526.0,0.25507188930128644,14047.042719841003,1028,879
0,P0440_16,13,942590.5,0.21549336641945788,13506.117975950241,1028,1165
0,P0441_16,12,781116.0,0.2207930704274397,12971.496540546417,1028,972
0,P0442_16,12,752253.5,0.21702790349263912,10643.736067414284,1028,1017
0,P0444_16,12,533408.5,0.2613437918593348,12687.998603463173,892,854
0,P0445_16,11,524835.5,0.2900889897882289,9920.86897456646,955,766
0,P0446_16,9,770754.5,0.184952536767544,12418.202666521072,1028,893
0,P0447_16,13,578438.0,0.24914856907741192,13374.337817549706,1028,743
0,P0448_16,10,650940.0,0.20064061203797584,9327.32273030281,889,981
0,P0449_16,11,706323.0,0.18543640798897953,12621.115428566933,1013,935
0,P0450_16,11,617575.5,0.22582502058452772,10535.368536353111,925,935
0,P0451_16,12,702583.5,0.2505239590739037,11283.593932032585,964,944
0,P0452_16,11,717602.5,0.20607787737640268,11255.421482682228,969,958
0,P0453_16,11,500604.0,0.25225527562704253,10731.007101297379,935,647
0,P0454_16,11,312052.0,0.34586863727840234,9321.663035035133,607,720
0,P0455_16,11,482141.0,0.32067175369860684,13111.482850670815,833,748
0,P0456_16,12,748569.0,0.20193462459706454,13103.831279277802,967,1005
0,P0457_16,13,521023.5,0.2867701744738961,11233.440264105797,871,736
0,P0458_16,12,817617.0,0.1999432497122736,13972.187084913254,1028,1036
0,P0459_16,13,638484.5,0.24892068640663947,12811.420899033546,927,929
0,P0460_16,11,618926.5,0.2157590602438254,10192.392475128174,906,927
0,P0461_16,11,744264.0,0.19820117592682165,11591.750347971916,1028,1030
0,P0462_16,12,534426.0,0.22869957674214952,9051.343039035797,975,790
0,P0463_16,13,501805.0,0.28955670031187414,11247.338222384453,1028,670
0,P0464_16,11,805319.0,0.2078927729260082,12642.518474459648,980,1009
0,P0465_16,12,735832.0,0.22834831863794997,12339.806258678436,1028,996
0,P0466_16,11,572287.0,0.22611032576312234,10128.343108296394,939,865
0,P0467_16,12,752178.5,0.20749994848297312,13234.86008989811,983,1007
0,P0468_16,12,917879.5,0.23673042049637236,12072.211243987083,1028,1165
0,P0469_16,12,494513.0,0.2942288675929652,9080.330747008324,855,782
0,P0470_16,10,822590.0,0.24476105958010674,14065.917276263237,1028,1080
0,P0471_16,12,753898.5,0.24006547300465514,14056.526790380478,1028,937
0,P0472_16,13,680233.0,0.2640007174012434,15986.076409220695,1028,851
0,P0473_16,13,736006.5,0.23412564970553928,11934.343274712563,1028,916
0,P0474_16,11,656592.0,0.21316890854594633,10579.001005291939,987,921
0,P0475_16,11,536138.5,0.23789934876902144,10853.758468270302,906,800
0,P0476_16,11,529704.5,0.24799487261293796,10770.880290746689,983,880
0,P0477_16,10,631284.0,0.28246399401854,10667.312625646591,1015,778
0,P0478_16,11,535384.0,0.220512753462935,11206.114661574364,928,808
0,P0479_16,10,565832.5,0.25703896471128823,11413.603673696518,848,907
0,P0480_16,12,503497.0,0.2643531143184567,10809.02539050579,943,741
0,P0481_16,11,528772.5,0.2661692883045166,7787.078878164291,903,798
0,P0482_16,12,790587.5,0.19784780305785254,13358.497152924538,1028,960
0,P0483_16,12,338705.5,0.38010011647286507,7774.694102168083,592,704
0,P0484_16,14,698620.5,0.1987187607578077,11409.701577544212,926,990
0,P0485_16,10,563292.5,0.22481037826706374,9235.14610505104,872,853
0,P0486_16,12,631384.5,0.24559361213333555,8841.281100153923,956,981
0,P0487_16,11,523671.0,0.2954832327931087,11642.413123250008,1028,720
0,P0488_16,12,497628.5,0.21132431120805983,9309.416095256805,840,911
0,P0489_16,11,523257.5,0.2692211769539854,8061.966180324554,944,791
0,P0490_16,13,614426.0,0.2829876990882547,13680.167400121689,969,807
0,P0491_16,13,725067.5,0.23205287783551187,10748.51572406292,1028,998
0,P0492_16,11,483210.5,0.2837107223456444,8642.399726748466,974,661
0,P0493_16,12,573228.0,0.277346884660205,9737.728927135468,837,886
0,P0494_16,11,516959.5,0.25999715645036026,10019.237101912498,909,814
0,P0495_16,10,639965.0,0.23215800864109756,11654.295676112175,1028,816
0,P0496_16,14,665937.0,0.26062225105377834,14410.163815021515,1028,849
0,P0497_16,11,533561.5,0.27618559435041695,10522.422224998474,938,757
0,P0498_16,12,697131.0,0.1941098588357138,9590.58052790165,996,1036
0,P0499_16,12,836351.5,0.24435300229628332,16492.88515853882,1015,1103
0,P0500_16,13,489098.0,0.26546418100258024,10034.161927103996,943,691
0,P0501_16,11,680740.0,0.20928107647560007,12393.919059634209,911,933
0,P0502_16,10,256062.5,0.46464437393214547,9663.987778663635,806,408
0,P0503_16,12,483883.0,0.25973427460770476,8609.35304427147,963,757
0,P0504_16,11,688342.0,0.25765535155489566,14328.444640994072,1028,998
0,P0505_16,11,369590.0,0.3879298682323656,9742.9225628376,844,620
0,P0506_16,12,669542.5,0.30418382701620883,14805.45734488964,1024,896
0,P0507_16,14,652202.5,0.32434251631970135,15583.077225327492,1013,928
0,P0509_16,11,554627.0,0.21164494335832912,10887.063302755356,986,789
0,P0510_16,12,460789.5,0.30313841786759466,11150.368353009224,919,657
0,P0511_16,11,696707.0,0.3360508793510041,14135.904585003853,1028,888
0,P0512_16,11,579811.5,0.2310302572473985,8025.973320603371,947,880
0,P0513_16,11,634982.0,0.19983086134725078,10632.4811450243,814,1047
0,P0514_16,11,565266.5,0.23730930454927013,11244.882430553436,778,939
0,P0515_16,12,631099.0,0.1926163723916533,11319.57294523716,910,875
0,P0516_16,10,482638.5,0.24845925055709397,11342.217584609985,940,711
0,P0517_16,11,454336.5,0.28026583820582324,9674.154927134514,1001,630
0,P0518_16,13,671502.5,0.3130725499905064,15070.195333957672,967,916
0,P0519_16,10,679247.0,0.2535027758679832,10378.258802890778,930,1044
0,P0520_16,13,726374.0,0.2285475526381726,13497.917535066605,1028,921
0,P0521_16,10,455445.0,0.27941902974014426,8313.752271652222,872,751
0,P0522_16,11,529054.0,0.24978168580144938,11337.44941329956,923,779
0,P0523_16,10,890656.0,0.1996943825674559,14099.953714370728,1028,1135
0,P0524_16,12,482189.0,0.27222105854758194,9406.876114845276,787,906
0,P0525_16,11,624914.5,0.22697184974904566,10461.884131550789,885,881
0,P0526_16,13,657800.5,0.2616112331930426,13554.312267184258,1028,813
0,P0527_16,9,755619.0,0.21092772945095345,13102.475897669792,1017,930
0,P0528_16,12,720023.5,0.22650788481209294,12329.465066671371,1020,1032
0,P0529_16,10,587750.0,0.23129561888558062,12304.382357478142,913,932
0,P0530_16,15,288256.5,0.46181786013498394,11648.431372880936,795,471
0,P0531_16,11,454702.5,0.31758787338974387,9820.290328383446,868,763
0,P0532_16,10,715635.0,0.19807723210854694,12310.091760993004,1009,937
0,P0533_16,13,578185.0,0.2542611793803021,13197.483323097229,1018,812
0,P0534_16,11,475601.5,0.25471744727466167,9244.937954306602,849,692
0,P0535_16,13,671673.0,0.24760709452367446,10041.9846367836,974,992
0,P0536_16,11,780650.0,0.24606289630436176,14253.28441286087,1028,969
0,P0537_16,12,578523.0,0.2365679497617208,9567.859746336937,1028,844
0,P0538_16,12,508818.0,0.2889638338266335,10413.864926576614,954,851
0,P0539_16,10,573506.0,0.18356913441184575,8911.194005846977,927,958
0,P0540_16,9,647581.0,0.2170492957637732,12332.29185807705,995,867
0,P0542_16,11,622752.5,0.22896254932738128,9823.773521661758,1028,856
0,P0543_16,10,358502.5,0.24814610776772825,8782.889655470848,855,512
0,P0544_16,11,549994.0,0.21338596421051867,7648.863587141037,954,800
0,P0545_16,13,527756.0,0.2953542925139648,11792.736491203308,1028,653
0,P0546_16,10,529163.5,0.21137323341462516,10708.085970878601,848,776
0,P0547_16,10,471948.5,0.2252322022424057,9477.895038723946,994,664
0,P0548_16,12,616578.0,0.24883631916805335,11101.052740097046,1015,776
0,P0550_16,10,590209.5,0.24677000285491846,12917.264044046402,997,819
0,P0551_16,12,356326.5,0.3575625163999871,7758.750012874603,962,539
0,P0552_16,11,764018.0,0.22505883369239993,12620.210102915764,991,1014
0,P0553_16,10,669806.5,0.2250246899664306,12213.028173685074,947,978
0,P0554_16,11,522490.5,0.2340674136658944,10756.238593578339,881,849
0,P0555_16,13,825413.5,0.19235813322655856,11514.68224465847,983,1028
0,P0556_16,10,455050.0,0.21382485441160312,7312.333711385727,835,725
0,P0557_16,11,535531.0,0.26454490963174865,10438.400959253311,929,746
0,P0558_16,11,704133.5,0.19594153665462585,10636.300604104996,923,1006
0,P0559_16,11,686457.0,0.19484687314718913,9171.200804233551,1028,954
0,P0560_16,11,653053.5,0.24527852618506754,12055.397097468376,977,896
0,P0561_16,10,539663.5,0.28288368585238766,10818.651128053665,820,932
0,P0562_16,12,563011.5,0.23883526357809742,10170.761329054832,1028,832
0,P0563_16,9,543582.0,0.22148636268309105,8811.436304569244,964,852
0,P0564_16,12,718792.0,0.2220058097474652,12908.854660272598,1023,1030
0,P0565_16,12,775526.5,0.18361203646812843,14287.142632007599,1028,1104
0,P0566_16,14,624322.5,0.23961654433405813,10348.248698234558,1008,852
0,P0567_16,12,535110.0,0.25691353179720056,9479.67598080635,915,789
0,P0568_16,10,721536.0,0.2354976051091006,11365.635562181473,1028,966
0,P0569_16,10,534749.0,0.23563017415647342,10004.799994826317,869,840
0,P0570_16,11,690907.5,0.26499205754750094,12118.426535010338,1009,878
0,P0571_16,11,686384.5,0.28329602431290335,13069.149453878403,996,887
0,P0572_16,10,415790.0,0.34415931119074533,9217.849350214005,783,722
0,P0573_16,11,632873.5,0.270886677985411,9473.225189447403,1028,909
0,P0574_16,10,674718.0,0.16096057908637387,9394.09524667263,1028,976
0,P0575_16,12,595347.0,0.2484584620397852,10651.538021326065,963,889
0,P0576_16,11,751222.5,0.19853239220071284,12634.285100340843,1021,928
0,P0577_16,11,562563.5,0.212763536916277,10440.500337719917,815,856
0,P0578_16,11,498080.0,0.2541700128493415,8675.595684885979,884,785
0,P0579_16,12,509899.0,0.22289316119466795,9593.104474902153,928,721
0,P0580_16,10,528423.5,0.25218409098005673,9473.273959875107,828,970
0,P0581_16,11,591825.0,0.2567465044565539,11540.078007340431,917,849
0,P0582_16,11,687299.5,0.22086877700332969,11082.56153011322,1028,960
0,P0583_16,13,669392.0,0.2708248679398618,12831.823503613472,892,970
0,P0584_16,11,507317.0,0.26763345206251715,10703.131546735764,1028,673
0,P0585_16,14,730257.0,0.2404441176188657,16450.13166797161,987,869
0,P0586_16,12,613907.5,0.24375659199472233,13843.166657447815,910,881
0,P0587_16,8,435044.0,0.22807348222248783,6802.731556415558,874,613
0,P0588_16,9,807149.0,0.20414941974777892,17045.734498500824,1025,1063
0,P0589_16,10,664592.0,0.23766912632111128,12739.441350579262,1024,1027
0,P0590_16,11,543389.5,0.2526272590839536,11247.933702588081,955,844
0,P0591_16,11,603150.5,0.21469600041780618,11844.58212530613,929,1004
0,P0592_16,12,666070.0,0.23394988514720674,13735.94314467907,1028,781
0,P0594_16,11,714597.0,0.19811166293729193,9785.219260692596,977,955
0,P0595_16,11,526168.0,0.22351986437791732,11582.50843000412,892,745
0,P0596_16,13,806244.0,0.21563323261940553,13712.903071641922,983,1022
0,P0597_16,11,496133.0,0.24747799481187505,10292.51572406292,899,868
0,P0598_16,12,619059.0,0.22451979536683903,12759.754987955093,915,933
0,P0599_16,12,789399.0,0.19907423242238717,14994.459878325462,1013,958
0,P0600_16,10,355076.5,0.3293262156183245,9432.075295567513,883,576
0,P0601_16,12,735027.0,0.21304931655571835,12828.141466021538,1006,931
0,P0602_16,11,497413.0,0.24723117409476633,10423.629151701927,923,893
0,P0603_16,11,515768.5,0.24040824517201032,9823.282160162926,915,808
0,P0604_16,12,601898.0,0.24791409840205483,10913.826467990875,920,784
0,P0605_16,9,360928.0,0.19531319265892366,6694.530545949936,850,564
0,P0606_16,10,338452.0,0.2814667958824294,8231.845465779305,914,535
0,P0607_16,11,497687.5,0.257169408514379,11054.546768546104,762,932
0,P0608_16,10,549563.0,0.2305613733093385,11036.041917920113,906,886
0,P0609_16,11,539101.0,0.2606802806895183,14476.557262659073,951,822
0,P0610_16,13,524000.0,0.2574790076335878,9076.162053227425,848,784
0,P0611_16,11,430900.5,0.2987418209076109,10203.845561623573,919,619
0,P0612_16,12,579108.0,0.24082036511324312,10859.209156036377,898,903
0,P0617_16,10,664518.5,0.2112988577443668,11885.8294942379,939,954
0,P0624_16,10,595269.0,0.20054630763570755,11503.099383711815,951,824
0,P0629_16,9,563749.5,0.2515354780802466,9420.864798665047,933,827
0,P0630_16,11,557195.0,0.24785936700795952,9910.755222797394,849,990
0,P0631_16,13,654408.0,0.23112798132052176,10604.841624975204,948,949
0,P0632_16,9,635930.0,0.21148554086141558,11524.948253273964,820,1010
0,P0633_16,10,932383.5,0.19432240060018222,16216.7545222044,1024,1165
0,P0634_16,12,526504.5,0.22211586035826855,11451.270758986473,715,998
0,P0635_16,13,624523.0,0.2645459014319729,12615.37217104435,945,828
0,P0636_16,10,433892.5,0.2877118180194403,8658.096493124962,746,918
0,P0637_16,10,638628.5,0.2584648195312298,12393.212352395058,898,986
0,P0638_16,11,714276.0,0.24979279718204167,12976.370833039284,1028,1020
0,P0639_16,11,771714.0,0.22957079954490914,14104.494646191597,939,1106
0,P0640_16,11,647465.0,0.25717838029854895,13089.443979144096,854,1089
0,P0641_16,11,565261.5,0.26073419116638935,12571.310485124588,938,869
0,P0642_16,12,428068.5,0.31883214952747047,10761.705753445625,906,728
0,P0643_16,10,505270.5,0.2447006108609151,10828.876670479774,864,918
0,P0644_16,11,687459.0,0.2243377423235422,11712.044723391533,941,1072
0,P0645_16,9,302004.5,0.29379032431635954,8202.549524903297,855,452
0,P0646_16,12,912511.5,0.21339128328793663,13966.816001534462,1021,1165
0,P0647_16,11,820471.5,0.24217294567818626,13345.382495760918,1004,1096
0,P0648_16,9,473059.5,0.25451766638234724,8737.169278740883,866,802
0,P0649_16,12,822791.5,0.2108298396373808,14158.726300954819,1028,1009
0,P0650_16,9,418678.0,0.2697896712987069,9141.977835655212,858,777
0,P0651_16,10,984007.5,0.17917241484439905,14448.617263436317,1028,1160
0,P0652_16,11,902404.5,0.17151842660359073,13993.546209335327,1024,1165
0,P0653_16,10,870200.0,0.19038841645598714,13641.762220025063,1028,1105
0,P0654_16,11,584891.5,0.22513577304508614,11035.780557632446,888,860
0,P0656_16,12,714013.0,0.22722275364734257,13885.364136815071,996,980
0,P0657_16,13,573976.5,0.2549860490804066,10691.995952963829,848,956
0,P0658_16,9,569651.5,0.23366742648794922,11088.984155893326,975,818
0,P0659_16,10,666939.0,0.20720485681599066,12901.85319018364,1028,1026
0,P0660_16,10,561079.0,0.24736267085383698,9360.435428142548,939,816
0,P0661_16,12,571218.5,0.23703539013529848,11880.397370815277,932,935
0,P0662_16,12,622129.0,0.2558247566019266,10797.188946723938,1015,902
0,P0663_16,12,647406.5,0.27617269829697416,14208.911963820457,1025,910
0,P0664_16,10,757730.0,0.22473836326923838,11288.515836000443,843,1165
0,P0665_16,10,799719.5,0.20792665428315804,11522.096539258957,975,1082
0,P0666_16,9,911088.0,0.17973455912052402,13201.63953757286,1028,1121
0,P0667_16,10,690733.0,0.20809922213069304,11015.583827376366,1028,1018
0,P0668_16,9,600933.0,0.22542612903601567,10318.274402499199,929,820
0,P0669_16,10,612046.5,0.21593784132414776,10409.46486568451,960,865
0,P0670_16,12,820945.0,0.2278130690850179,13657.956644415855,1028,1006
0,P0671_16,12,601900.5,0.25487767496454977,13173.971301555634,942,832
0,P0672_16,12,697527.5,0.2568543892534703,13708.271436691284,1028,929
0,P0673_16,9,313689.5,0.23924613351737944,7793.666060090065,746,568
0,P0674_16,12,652339.0,0.21339058373023842,11885.855643868446,895,972
0,P0675_16,12,851596.5,0.2401066702364324,13994.531690239906,957,1165
0,P0676_16,10,542411.0,0.21984067432260776,9245.106572508812,893,927
0,P0677_16,14,818287.0,0.20433906441138622,12994.14347577095,908,1077
0,P0678_16,11,516965.5,0.2292802904642573,9963.427411437035,931,819
0,P0679_16,11,741169.0,0.2436380906378977,14233.859828591347,957,1165
0,P0680_16,11,680656.0,0.2170435579793611,10583.299556612968,912,1092
0,P0681_16,10,377580.0,0.32963080671645745,9282.939115047455,789,649
0,P0683_16,11,901976.0,0.20770840909292487,14495.430994153023,1028,1165
0,P0684_16,11,539825.5,0.250525401263927,11301.470361232758,930,838
0,P0685_16,11,737246.0,0.17180289889670478,10866.534533143044,1028,1104
0,P0686_16,11,469654.0,0.22784858640616285,10169.59314763546,1027,608
0,P0687_16,10,680339.5,0.27453352333651065,13431.679964661598,1023,932
0,P0688_16,11,613432.0,0.30368158165860276,12404.848694324493,754,1165
0,P0689_16,9,553417.5,0.2366170206037937,11730.902426242828,890,878
0,P0690_16,9,600421.5,0.21161134303152035,10992.712959647179,892,913
0,P0691_16,12,474052.5,0.2524425037311268,9455.498611688614,741,856
0,P0692_16,13,877163.5,0.25397089596181327,16185.555831074715,1028,1161
0,P0693_16,10,725842.0,0.25095957522436013,14836.968571186066,982,924
0,P0694_16,11,854296.0,0.21427701873823593,14838.62491095066,1022,1092
0,P0695_16,12,544136.5,0.22770205637739796,10026.297468662262,779,845
0,P0696_16,9,755549.0,0.1994126125506089,10179.337010860443,1028,1150
0,P0697_16,11,574333.5,0.25993260013563546,11008.775891423225,972,813
0,P0698_16,10,758713.5,0.22612224508987913,13396.31920003891,889,1165
0,P0699_16,9,390799.0,0.25487526836046154,8941.80973649025,956,654
0,P0700_16,10,821461.5,0.25262291659438696,14665.388359308243,972,1165
0,P0701_16,10,693795.0,0.21528261229902204,13059.706027269363,921,992
0,P0703_16,10,634720.5,0.24729782636609343,11910.027436256409,988,919
0,P0704_16,11,750567.5,0.24717297245084552,12174.662035346031,1028,1155
0,P0705_16,11,625518.0,0.2626639041562353,13972.052631020546,871,961
0,P0706_16,11,636260.5,0.2491385210931686,10839.7432076931,1028,898
0,P0707_16,10,317448.5,0.2312469581680178,8122.88385283947,849,596
0,P0708_16,11,599563.5,0.20507085571419875,12072.318709611893,900,863
0,P0709_16,10,628299.0,0.23175271646142998,9859.354255795479,1028,904
0,P0711_16,12,653756.0,0.22056241166429066,12770.983214855194,967,857
0,P0712_16,12,723875.0,0.20723191158694526,12147.901544451714,834,1165
0,P0713_16,12,658575.5,0.20217879347166726,9629.440480470657,920,1001
0,P0714_16,11,720888.5,0.20367227386759534,11447.50056707859,1028,935
0,P0715_16,12,564294.5,0.24467543100278313,10386.751224398613,803,1010
0,P0716_16,12,469280.5,0.2548390568114379,11870.383625745773,817,828
0,P0717_16,11,561221.5,0.24502446894853458,10496.169613838196,967,788
0,P0718_16,9,660217.0,0.22402785750745588,10087.420271158218,1028,882
0,P0719_16,10,659835.5,0.25260993080851213,11100.076408624649,990,883
0,P0720_16,10,736091.0,0.22955042243418272,14145.889667987823,1023,1099
0,P0721_16,11,810212.5,0.1987885894132712,12753.909529685974,984,1045
0,P0722_16,13,665482.0,0.271437845050655,14625.435715556145,1009,878
0,P0723_16,12,932375.5,0.18575348665854047,13450.73817205429,1028,1165
0,P0724_16,11,785604.0,0.21283878391657884,12650.343274712563,1028,976
0,P0725_16,11,578948.0,0.26315834928180076,9769.991777062416,784,1011
0,P0726_16,10,700775.0,0.2249652170810888,12249.138136386871,1028,1106
0,P0727_16,12,752831.0,0.24985687358783046,14562.097892999649,785,1165
0,P0728_16,9,619046.5,0.21712585403519769,9720.210032463074,1028,767
0,P0729_16,9,634143.0,0.17871994171661598,7965.585580229759,863,1071
0,P0730_16,10,593790.5,0.2689584963046731,10120.508583784103,819,1018
0,P0731_16,10,728882.5,0.18511762869872717,11055.860957860947,986,958
0,P0732_16,11,699076.0,0.25217143772637024,10277.822292089462,1002,934
0,P0733_16,9,618791.0,0.22252909302171492,10656.858353614807,923,960
0,P0734_16,10,489328.0,0.2990754667625805,10504.271327376366,700,964
0,P0735_16,11,762630.0,0.26495286049591543,13370.226597428322,1028,1165
